epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,train_intra_var_class_0,train_intra_var_class_1,train_intra_var_total,train_intra_var_weighted,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist,val_intra_var_class_0,val_intra_var_class_1,val_intra_var_total,val_intra_var_weighted
10,0.01,0.003,10.808626174926758,0.361056923866272,0.361056923866272,0.0,0.020836951211094856,6.076373100280762,4.370988368988037,0.0,0.6290116310119629,92.15444946289062,92.24320220947266,92.19882583618164,92.15778720638424,9.698895210400224,0.3276498019695282,0.3276498019695282,0.0,0.02674582041800022,4.973511219024658,4.370988368988037,0.0,0.6290116310119629,118.56132507324219,119.70271301269531,119.13201904296875,118.59761535644532
11,0.01,0.003,10.688385009765625,0.3062693774700165,0.3062693774700165,0.0,0.022249585017561913,6.070666790008545,4.311225891113281,0.0,0.6887739896774292,102.06095123291016,101.82679748535156,101.94387435913086,102.0521453629228,9.584553120657802,0.27004146575927734,0.27004146575927734,0.0,0.027808068320155144,4.975477695465088,4.311225891113281,0.0,0.6887739896774292,130.15530395507812,130.5904083251953,130.37285614013672,130.16913804274338
12,0.01,0.003,10.562742233276367,0.24807295203208923,0.24807295203208923,0.0,0.023377476260066032,6.072915554046631,4.241519927978516,0.0,0.7584802508354187,111.63198852539062,111.21605682373047,111.42402267456055,111.61634649306515,9.462493235245347,0.21625833213329315,0.21625833213329315,0.0,0.02922249771654606,4.975492477416992,4.241519927978516,0.0,0.7584802508354187,146.1775360107422,146.1124267578125,146.14498138427734,146.17546587039263
13,0.01,0.003,10.437471389770508,0.19986699521541595,0.19986699521541595,0.0,0.024752387776970863,6.072856903076172,4.164499282836914,0.0,0.8355007171630859,124.97090911865234,125.06144714355469,125.01617813110352,124.97431400148898,9.35165318287909,0.18670524656772614,0.18670524656772614,0.0,0.030351588502526283,4.970097064971924,4.164499282836914,0.0,0.8355007171630859,161.44296264648438,163.06813049316406,162.25554656982422,161.49463464981469
14,0.01,0.003,10.318084716796875,0.1703689843416214,0.1703689843416214,0.0,0.02585712820291519,6.0673933029174805,4.080063343048096,0.0,0.91993647813797,137.76820373535156,138.07293701171875,137.92057037353516,137.7796639047509,9.233435209840536,0.1588265299797058,0.1588265299797058,0.0,0.030431147664785385,4.964114189147949,4.080063343048096,0.0,0.91993647813797,168.5596160888672,168.87326049804688,168.71643829345703,168.56958837264622
15,0.01,0.003,10.21073055267334,0.14786991477012634,0.14786991477012634,0.0,0.02610860951244831,6.060690402984619,4.001909255981445,0.0,0.9980907440185547,143.18389892578125,144.3299102783203,143.75690460205078,143.22699721944392,9.123152889311314,0.13463833928108215,0.13463833928108215,0.0,0.02967704087495804,4.956928253173828,4.001909255981445,0.0,0.9980907440185547,166.83551025390625,167.24456787109375,167.0400390625,166.84851618840145
16,0.01,0.003,10.107390403747559,0.12590479850769043,0.12590479850769043,0.0,0.025675944983959198,6.053971290588379,3.927257537841797,0.0,1.0727425813674927,142.03457641601562,143.227294921875,142.6309356689453,142.0794312355674,9.02322281897068,0.11836137622594833,0.11836137622594833,0.0,0.028710834681987762,4.948893070220947,3.927257537841797,0.0,1.0727425813674927,162.63858032226562,164.92332458496094,163.78095245361328,162.71122347318206
17,0.01,0.003,10.02112865447998,0.11064985394477844,0.11064985394477844,0.0,0.02503853663802147,6.046552658081055,3.863675594329834,0.0,1.136324405670166,138.05995178222656,139.79049682617188,138.92522430419922,138.1250327592476,8.934058640152216,0.1010482907295227,0.1010482907295227,0.0,0.02761426940560341,4.941720485687256,3.863675594329834,0.0,1.136324405670166,156.07713317871094,158.5766143798828,157.32687377929688,156.1566038630559
18,0.01,0.003,9.941217422485352,0.09503600746393204,0.09503600746393204,0.0,0.024251123890280724,6.039671897888184,3.8062667846679688,0.0,1.1937333345413208,131.9244384765625,133.8533935546875,132.888916015625,131.99698110210886,8.857277479022741,0.08806805312633514,0.08806805312633514,0.0,0.02695278450846672,4.935989856719971,3.8062667846679688,0.0,1.1937333345413208,153.7798614501953,156.25656127929688,155.0182113647461,153.85860780373596
19,0.01,0.003,9.876588821411133,0.08253533393144608,0.08253533393144608,0.0,0.023787595331668854,6.034273147583008,3.759542942047119,0.0,1.2404570579528809,129.79129028320312,131.87548828125,130.83338928222656,129.86967116239072,8.798952244222164,0.08039624243974686,0.08039624243974686,0.0,0.025661543011665344,4.933351516723633,3.759542942047119,0.0,1.2404570579528809,142.46067810058594,145.34544372558594,143.90306091308594,142.55239885379106
20,0.01,0.003,9.82702350616455,0.07569435238838196,0.07569435238838196,0.0,0.022815711796283722,6.031682968139648,3.7194178104400635,0.0,1.2805821895599365,120.22901916503906,122.81291198730469,121.52096557617188,120.32619217418959,8.742304049432278,0.06674695760011673,0.06674695760011673,0.0,0.02459879219532013,4.931540489196777,3.7194178104400635,0.0,1.2805821895599365,133.64329528808594,136.00526428222656,134.82427978515625,133.7183937894381
21,0.01,0.003,9.77849292755127,0.06341107934713364,0.06341107934713364,0.0,0.022025510668754578,6.0298967361450195,3.684964656829834,0.0,1.3150352239608765,112.70668029785156,115.36275482177734,114.03471755981445,112.80656785967064,8.716906487941742,0.07835470139980316,0.07835470139980316,0.0,0.023699834942817688,4.929887294769287,3.684964656829834,0.0,1.3150352239608765,126.10940551757812,129.18063354492188,127.64501953125,126.20705481896033
22,0.01,0.003,9.759416580200195,0.07452742010354996,0.07452742010354996,0.0,0.021362334489822388,6.028471946716309,3.656203269958496,0.0,1.3437966108322144,106.59149932861328,109.32695770263672,107.959228515625,106.6943722958352,8.672008676454425,0.06447769701480865,0.06447769701480865,0.0,0.022663025185465813,4.928664684295654,3.656203269958496,0.0,1.3437966108322144,115.62471008300781,119.30083465576172,117.46277236938477,115.74159199250049
23,0.01,0.003,9.719903945922852,0.06090124696493149,0.06090124696493149,0.0,0.020565630868077278,6.027336597442627,3.631460666656494,0.0,1.3685393333435059,97.94865417480469,100.78326416015625,99.36595916748047,98.05525595784738,8.654963333159685,0.07446175068616867,0.07446175068616867,0.0,0.021780993789434433,4.927259922027588,3.631460666656494,0.0,1.3685393333435059,106.75698852539062,110.99453735351562,108.87576293945312,106.89172084710536
24,0.01,0.003,9.7113037109375,0.0711645856499672,0.0711645856499672,0.0,0.01986795850098133,6.026034355163574,3.613905906677246,0.0,1.3860939741134644,90.52314758300781,93.54953002929688,92.03633880615234,90.63696139394148,8.634653029963374,0.07388866692781448,0.07388866692781448,0.0,0.021222641691565514,4.925635814666748,3.613905906677246,0.0,1.3860939741134644,103.26271057128906,107.96863555908203,105.61567306518555,103.41233485295221
25,0.01,0.003,9.698163986206055,0.07002140581607819,0.07002140581607819,0.0,0.019427374005317688,6.024653911590576,3.6032943725585938,0.0,1.3967057466506958,87.53034210205078,90.60626983642578,89.06830596923828,87.64601917321376,8.590550176799297,0.04232869669795036,0.04232869669795036,0.0,0.020808588713407516,4.924118518829346,3.6032943725585938,0.0,1.3967057466506958,102.47887420654297,106.87060546875,104.67473983764648,102.61850873898237
26,0.01,0.003,9.658101081848145,0.038447316735982895,0.038447316735982895,0.0,0.019104108214378357,6.023355484008789,3.596107006072998,0.0,1.4038931131362915,86.74429321289062,89.54098510742188,88.14263916015625,86.84946900219452,8.603376416489482,0.06410078704357147,0.06410078704357147,0.0,0.01994083635509014,4.923227787017822,3.596107006072998,0.0,1.4038931131362915,92.9192123413086,97.06757354736328,94.99339294433594,93.05110895401391
27,0.01,0.003,9.674873352050781,0.060265250504016876,0.060265250504016876,0.0,0.01842210441827774,6.022605895996094,3.59181809425354,0.0,1.40818190574646,78.88490295410156,81.82007598876953,80.35248947143555,78.99528663321486,8.592417936772108,0.05886866897344589,0.05886866897344589,0.0,0.019016463309526443,4.922714710235596,3.59181809425354,0.0,1.40818190574646,81.47916412353516,85.78633880615234,83.63275146484375,81.61611019036708
28,0.01,0.003,9.666679382324219,0.05587707459926605,0.05587707459926605,0.0,0.017679758369922638,6.022068023681641,3.5885581970214844,0.0,1.411441683769226,69.44158935546875,72.4953384399414,70.96846389770508,69.55643234940867,8.586440509185195,0.057468559592962265,0.057468559592962265,0.0,0.01820162869989872,4.92221212387085,3.5885581970214844,0.0,1.411441683769226,71.15945434570312,76.35213470458984,73.75579452514648,71.32455495198568
29,0.01,0.003,9.662206649780273,0.05376176908612251,0.05376176908612251,0.0,0.017011508345603943,6.021651268005371,3.586623191833496,0.0,1.4133766889572144,60.92646026611328,64.1163101196289,62.521385192871094,61.046421630738564,8.576659807935357,0.05074406787753105,0.05074406787753105,0.0,0.01768028549849987,4.92161226272583,3.586623191833496,0.0,1.4133766889572144,66.38245391845703,71.56937408447266,68.97591400146484,66.54737138014572
30,0.01,0.003,9.653396606445312,0.046979427337646484,0.046979427337646484,0.0,0.016579970717430115,6.02116060256958,3.5850911140441895,0.0,1.4149090051651,57.04334259033203,60.26448440551758,58.653913497924805,57.16448075844215,8.553596742451191,0.030120443552732468,0.030120443552732468,0.0,0.017304595559835434,4.921080589294434,3.5850911140441895,0.0,1.4149090051651,64.81784057617188,69.68376159667969,67.25080108642578,64.97255191118289
31,0.01,0.003,9.633047103881836,0.02728910557925701,0.02728910557925701,0.0,0.01626807078719139,6.020672798156738,3.5849223136901855,0.0,1.415077805519104,55.65559387207031,58.71998977661133,57.18779182434082,55.77083726324614,8.548963876441121,0.026318226009607315,0.026318226009607315,0.0,0.016695676371455193,4.921027660369873,3.5849223136901855,0.0,1.415077805519104,57.57871627807617,62.60740280151367,60.09305953979492,57.73860272138547
32,0.01,0.003,9.628222465515137,0.024118676781654358,0.024118676781654358,0.0,0.015765555202960968,6.0206193923950195,3.583326816558838,0.0,1.416673183441162,49.79092788696289,52.9847297668457,51.3878288269043,49.91103787628771,8.557706784456968,0.03715956211090088,0.03715956211090088,0.0,0.016001533716917038,4.9212188720703125,3.583326816558838,0.0,1.416673183441162,47.681156158447266,53.22145462036133,50.4513053894043,47.85730923774914
33,0.01,0.003,9.636678695678711,0.034646764397621155,0.034646764397621155,0.0,0.015188373625278473,6.020761489868164,3.581118106842041,0.0,1.4188820123672485,41.73616409301758,45.117530822753906,43.42684745788574,41.863327873704826,8.551844626665115,0.03408287465572357,0.03408287465572357,0.0,0.015512034296989441,4.921131610870361,3.581118106842041,0.0,1.4188820123672485,42.21927261352539,47.798851013183594,45.00906181335449,42.39667459341196
34,0.01,0.003,9.631643295288086,0.03186370059847832,0.03186370059847832,0.0,0.014777415432035923,6.020678997039795,3.5789527893066406,0.0,1.421047329902649,37.23572540283203,40.719970703125,38.977848052978516,37.36675815989165,8.557689225301147,0.04288497939705849,0.04288497939705849,0.0,0.015190007165074348,4.920661449432373,3.5789527893066406,0.0,1.421047329902649,40.580169677734375,45.738582611083984,43.15937614440918,40.74418075561523
35,0.01,0.003,9.641196250915527,0.04176529124379158,0.04176529124379158,0.0,0.014500170946121216,6.0202717781066895,3.579014301300049,0.0,1.4209856986999512,35.82169723510742,39.238677978515625,37.53018760681152,35.950200359612104,8.547863179817796,0.033815156668424606,0.033815156668424606,0.0,0.0148495864123106,4.920184135437012,3.579014301300049,0.0,1.4209856986999512,38.16636276245117,43.373779296875,40.770071029663086,38.33193190354567
36,0.01,0.003,9.634422302246094,0.03281983360648155,0.03281983360648155,0.0,0.014199145138263702,6.019834041595459,3.5816264152526855,0.0,1.4183735847473145,33.709041595458984,37.01859664916992,35.36381912231445,33.83350473911075,8.54731011390686,0.031419046223163605,0.031419046223163605,0.0,0.014488212764263153,4.919776439666748,3.5816264152526855,0.0,1.4183735847473145,34.843387603759766,40.27838897705078,37.56088829040527,35.016192775628504
37,0.01,0.003,9.636677742004395,0.030393386259675026,0.030393386259675026,0.0,0.013876370154321194,6.019462585449219,3.5866827964782715,0.0,1.413317322731018,30.89072608947754,34.25081253051758,32.57076930999756,31.017089577803436,8.5487767374143,0.028567196801304817,0.028567196801304817,0.0,0.014150847680866718,4.919375896453857,3.5866827964782715,0.0,1.413317322731018,32.2385139465332,37.69961929321289,34.96906661987305,32.41214909088917
38,0.01,0.003,9.640434265136719,0.027252066880464554,0.027252066880464554,0.0,0.01358059048652649,6.019145965576172,3.593899726867676,0.0,1.4061003923416138,28.690261840820312,31.947328567504883,30.318795204162598,28.81275104474885,8.55383783672005,0.026989979669451714,0.026989979669451714,0.0,0.01384164672344923,4.919106483459473,3.593899726867676,0.0,1.4061003923416138,30.37644386291504,35.523834228515625,32.95013904571533,30.540104479667466
39,0.01,0.003,9.644773483276367,0.025414200499653816,0.025414200499653816,0.0,0.013312676921486855,6.018907070159912,3.6003189086914062,0.0,1.3996812105178833,27.122068405151367,30.271799087524414,28.69693374633789,27.24052099954015,8.55855010356754,0.025698009878396988,0.025698009878396988,0.0,0.013531128875911236,4.919002056121826,3.6003189086914062,0.0,1.3996812105178833,28.007675170898438,33.34715270996094,30.677413940429688,28.177443174704525
40,0.01,0.003,9.64876937866211,0.023996923118829727,0.023996923118829727,0.0,0.01303852815181017,6.018803596496582,3.6058382987976074,0.0,1.3941617012023926,25.173717498779297,28.33386993408203,26.753793716430664,25.292562026256043,8.570954777300358,0.032882966101169586,0.032882966101169586,0.0,0.013258159160614014,4.918975353240967,3.6058382987976074,0.0,1.3941617012023926,26.229494094848633,31.70828628540039,28.96889019012451,26.403691590137967
41,0.01,0.003,9.660632133483887,0.030880801379680634,0.030880801379680634,0.0,0.01279041264206171,6.018795490264893,3.610827922821045,0.0,1.389172077178955,23.75105094909668,26.9827880859375,25.36691951751709,23.872587577730894,8.57141238451004,0.028591474518179893,0.028591474518179893,0.0,0.013031939044594765,4.918961048126221,3.610827922821045,0.0,1.389172077178955,25.868728637695312,31.317350387573242,28.593039512634277,26.04196686769143
42,0.01,0.003,9.659072875976562,0.026481155306100845,0.026481155306100845,0.0,0.012584817595779896,6.018784046173096,3.6136817932128906,0.0,1.3863182067871094,23.502086639404297,26.77797508239746,25.14003086090088,23.625283675637377,8.56362090446055,0.018164433538913727,0.018164433538913727,0.0,0.012835564091801643,4.918939113616943,3.6136817932128906,0.0,1.3863182067871094,26.528837203979492,31.57219696044922,29.050517082214355,26.68919018085186
43,0.01,0.003,9.650468826293945,0.016795070841908455,0.016795070841908455,0.0,0.012407979927957058,6.01878023147583,3.61476993560791,0.0,1.3852301836013794,24.038799285888672,27.303619384765625,25.67120933532715,24.16158007254096,8.562443622387946,0.0160521287471056,0.0160521287471056,0.0,0.012593275867402554,4.919028282165527,3.61476993560791,0.0,1.3852301836013794,25.419818878173828,30.78204345703125,28.10093116760254,25.59031012119391
44,0.01,0.003,9.649009704589844,0.014781536534428596,0.014781536534428596,0.0,0.012188112363219261,6.018858432769775,3.6152472496032715,0.0,1.384752631187439,23.184667587280273,26.431612014770508,24.80813980102539,23.306776119741418,8.573342953808606,0.02663101814687252,0.02663101814687252,0.0,0.01233388390392065,4.919130802154541,3.6152472496032715,0.0,1.384752631187439,23.380929946899414,28.90298843383789,26.141959190368652,23.556503088535408
45,0.01,0.003,9.659875869750977,0.024731295183300972,0.024731295183300972,0.0,0.011948592029511929,6.018937110900879,3.6160879135131836,0.0,1.383912205696106,21.54400062561035,24.80228614807129,23.17314338684082,21.66653566505192,8.571121887303889,0.02379871904850006,0.02379871904850006,0.0,0.012111128307878971,4.919124126434326,3.6160879135131836,0.0,1.383912205696106,22.491363525390625,28.02100944519043,25.256186485290527,22.667177908481694
46,0.006999999999999999,0.00294,9.659045219421387,0.022286752238869667,0.022286752238869667,0.0,0.011743464507162571,6.018929958343506,3.617711067199707,0.0,1.3822888135910034,20.839778900146484,24.04612159729004,22.44295024871826,20.96036051466409,8.567421675659716,0.018795154988765717,0.018795154988765717,0.0,0.011918642558157444,4.918996810913086,3.617711067199707,0.0,1.3822888135910034,22.5975399017334,27.881807327270508,25.239673614501953,22.765552507058167
47,0.006999999999999999,0.00294,9.656322479248047,0.01769341342151165,0.01769341342151165,0.0,0.011565915308892727,6.018821716308594,3.6197266578674316,0.0,1.380273461341858,20.915477752685547,24.09882164001465,22.507149696350098,21.035194446051122,8.565234356559813,0.014924915507435799,0.014924915507435799,0.0,0.011719963513314724,4.918862819671631,3.6197266578674316,0.0,1.380273461341858,22.154794692993164,27.410884857177734,24.78283977508545,22.3219114059057
48,0.006999999999999999,0.00294,9.655349731445312,0.013802672736346722,0.013802672736346722,0.0,0.011377398855984211,6.0186967849731445,3.622770309448242,0.0,1.3772295713424683,20.50679588317871,23.631053924560547,22.06892490386963,20.62429052251812,8.57652194518596,0.023442497476935387,0.023442497476935387,0.0,0.011513075791299343,4.918796062469482,3.622770309448242,0.0,1.3772295713424683,21.007001876831055,26.694852828979492,23.850927352905273,21.18784636864295
49,0.006999999999999999,0.00294,9.667572021484375,0.022279884666204453,0.022279884666204453,0.0,0.011179237626492977,6.018617153167725,3.626596450805664,0.0,1.3734036684036255,19.527557373046875,22.6617374420166,21.09464740753174,19.645425152196605,8.575868213549256,0.019223548471927643,0.019223548471927643,0.0,0.011314617469906807,4.918733596801758,3.626596450805664,0.0,1.3734036684036255,20.1917724609375,25.809045791625977,23.00040912628174,20.370372946323492
50,0.006999999999999999,0.00294,9.667078018188477,0.0183126088231802,0.0183126088231802,0.0,0.010993496514856815,6.018566131591797,3.6301217079162598,0.0,1.3698784112930298,18.848459243774414,21.9788761138916,20.413667678833008,18.966185499501275,8.575278886593878,0.015303883701562881,0.015303883701562881,0.0,0.011129711754620075,4.9187235832214355,3.6301217079162598,0.0,1.3698784112930298,19.839069366455078,25.369922637939453,22.604496002197266,20.014922137138168
51,0.006999999999999999,0.00294,9.66486930847168,0.014423215761780739,0.014423215761780739,0.0,0.010823074728250504,6.018537521362305,3.6318321228027344,0.0,1.3681678771972656,18.535808563232422,21.705446243286133,20.120627403259277,18.655009804334068,8.576545510441065,0.015018036589026451,0.015018036589026451,0.0,0.010947449132800102,4.918747901916504,3.6318321228027344,0.0,1.3681678771972656,19.143943786621094,24.891376495361328,22.01766014099121,19.326682672745143
52,0.006999999999999999,0.00294,9.665960311889648,0.014394405297935009,0.014394405297935009,0.0,0.010651125572621822,6.018560409545898,3.632930278778076,0.0,1.3670697212219238,17.987598419189453,21.186248779296875,19.586923599243164,18.10789074634546,8.580474467948079,0.017997443675994873,0.017997443675994873,0.0,0.010775955393910408,4.918770790100098,3.632930278778076,0.0,1.3670697212219238,18.606361389160156,24.663881301879883,21.63512134552002,18.79895945817996
53,0.006999999999999999,0.00294,9.669448852539062,0.01709820330142975,0.01709820330142975,0.0,0.010485365055501461,6.018567085266113,3.6337108612060547,0.0,1.3662891387939453,17.524612426757812,20.79989242553711,19.16225242614746,17.647786581099414,8.579178884625435,0.016126643866300583,0.016126643866300583,0.0,0.010614458471536636,4.918726921081543,3.6337108612060547,0.0,1.3662891387939453,18.488981246948242,24.4774112701416,21.483196258544922,18.679382611788235
54,0.006999999999999999,0.00294,9.668670654296875,0.01519294735044241,0.01519294735044241,0.0,0.010332655161619186,6.018535614013672,3.63486909866333,0.0,1.3651307821273804,17.4290828704834,20.692012786865234,19.060547828674316,17.55179257263895,8.579558132216334,0.015555789694190025,0.015555789694190025,0.0,0.010460205376148224,4.918673038482666,3.63486909866333,0.0,1.3651307821273804,18.6956729888916,24.536123275756836,21.61589813232422,18.881369356986802
55,0.006999999999999999,0.00294,9.669222831726074,0.01509096845984459,0.01509096845984459,0.0,0.010189805179834366,6.018482208251953,3.635578155517578,0.0,1.3644218444824219,17.579853057861328,20.904613494873047,19.242233276367188,17.704888033609954,8.577678493224084,0.01314704492688179,0.01314704492688179,0.0,0.010296943597495556,4.918656349182129,3.635578155517578,0.0,1.3644218444824219,18.289409637451172,24.059030532836914,21.174220085144043,18.472853994124975
56,0.004899999999999999,0.00294,9.667818069458008,0.012791602872312069,0.012791602872312069,0.0,0.010036141611635685,6.018468379974365,3.6364879608154297,0.0,1.3635119199752808,17.235380172729492,20.57200050354004,18.903690338134766,17.36086116603686,8.580696581862867,0.0153885493054986,0.0153885493054986,0.0,0.010138450190424919,4.918681621551514,3.6364879608154297,0.0,1.3635119199752808,17.74755096435547,23.712617874145508,20.73008441925049,17.937209502000073
57,0.004899999999999999,0.0028812,9.671335220336914,0.014452536590397358,0.014452536590397358,0.0,0.009883604943752289,6.018490314483643,3.6383438110351562,0.0,1.3616563081741333,16.805042266845703,20.04207992553711,18.423561096191406,16.926778233337068,8.5806979322806,0.013714145869016647,0.013714145869016647,0.0,0.009989348240196705,4.9186506271362305,3.6383438110351562,0.0,1.3616563081741333,17.621829986572266,23.435705184936523,20.528767585754395,17.80668140313564
58,0.004899999999999999,0.0028812,9.67153263092041,0.012809926643967628,0.012809926643967628,0.0,0.00974301714450121,6.018469333648682,3.6402060985565186,0.0,1.3597939014434814,16.697359085083008,19.866531372070312,18.28194522857666,16.81654282404822,8.582360809668899,0.013702577911317348,0.013702577911317348,0.0,0.00985014345496893,4.918601989746094,3.6402060985565186,0.0,1.3597939014434814,17.87460708618164,23.599332809448242,20.73696994781494,18.056624006613706
59,0.004899999999999999,0.0028812,9.67336654663086,0.013140478171408176,0.013140478171408176,0.0,0.009613546542823315,6.018425941467285,3.6417527198791504,0.0,1.3582473993301392,16.910400390625,20.071086883544922,18.49074363708496,17.029265002520603,8.58221351262182,0.012158200144767761,0.012158200144767761,0.0,0.009713477455079556,4.918589115142822,3.6417527198791504,0.0,1.3582473993301392,17.846345901489258,23.504898071289062,20.67562198638916,18.026258842272636
60,0.004899999999999999,0.0028812,9.673131942749023,0.011546346358954906,0.011546346358954906,0.0,0.00948257464915514,6.018428325653076,3.643110752105713,0.0,1.3568891286849976,16.917627334594727,20.0716495513916,18.494638442993164,17.036241321635032,8.586493888869882,0.015150385908782482,0.015150385908782482,0.0,0.00957926269620657,4.91865348815918,3.643110752105713,0.0,1.3568891286849976,17.586936950683594,23.459274291992188,20.52310562133789,17.773647163586737
61,0.004899999999999999,0.0028812,9.67612075805664,0.014347442425787449,0.014347442425787449,0.0,0.009351173415780067,6.018481254577637,3.643246650695801,0.0,1.3567533493041992,16.7257137298584,19.880828857421875,18.303271293640137,16.844368818227288,8.584159286692739,0.01277626771479845,0.01277626771479845,0.0,0.009447594173252583,4.918688774108887,3.643246650695801,0.0,1.3567533493041992,17.448871612548828,23.342315673828125,20.395593643188477,17.63625291090745
62,0.004899999999999999,0.0028812,9.673192024230957,0.011990291066467762,0.011990291066467762,0.0,0.009225815534591675,6.018518924713135,3.6426377296447754,0.0,1.357362151145935,16.64287757873535,19.7899169921875,18.216397285461426,16.761228961999112,8.58406500890851,0.013435149565339088,0.013435149565339088,0.0,0.009320521727204323,4.918671607971191,3.6426377296447754,0.0,1.357362151145935,17.50412940979004,23.518884658813477,20.511507034301758,17.69536778181027
