step,mloss,gloss,loss
420.0,0.1149,0.4251,0.54
421.0,0.1436,0.4141,0.5577000000000001
422.0,0.1489,0.4738,0.6227
423.0,0.089,0.4665,0.5555
424.0,0.1045,0.4716,0.5761000000000001
425.0,0.1162,0.4197,0.5359
426.0,0.1115,0.4201,0.5316
427.0,0.068,0.4659,0.5339
428.0,0.0704,0.434,0.5044
429.0,0.0776,0.4483,0.5259
430.0,0.0996,0.426,0.5256
431.0,0.0925,0.4358,0.5283
432.0,0.0716,0.4039,0.4755
433.0,0.1042,0.4344,0.5386
434.0,0.2172,0.4299,0.6471
435.0,0.2951,0.5179,0.813
436.0,0.2177,0.495,0.7127
437.0,0.3,0.4311,0.7311
438.0,0.2857,0.4448,0.7304999999999999
439.0,0.2662,0.4424,0.7086
440.0,0.0972,0.4673,0.5645
441.0,0.089,0.4416,0.5306
442.0,0.1563,0.5054,0.6617
443.0,0.0667,0.5197,0.5864
444.0,0.2417,0.4748,0.7165
445.0,0.1206,0.4745,0.5951
446.0,0.0718,0.4492,0.521
447.0,0.18,0.4792,0.6592
448.0,0.1066,0.4483,0.5549
449.0,0.0743,0.4756,0.5499
450.0,0.1229,0.4615,0.5844
451.0,0.0703,0.4743,0.5446
452.0,0.0512,0.4649,0.5161
453.0,0.1538,0.4623,0.6161
454.0,0.1088,0.4356,0.5444
455.0,0.1065,0.4526,0.5591
456.0,0.1295,0.4563,0.5858
457.0,0.1416,0.4518,0.5933999999999999
458.0,0.0811,0.4473,0.5284
459.0,0.1558,0.4367,0.5925
460.0,0.0986,0.4624,0.5609999999999999
461.0,0.1745,0.4213,0.5958
462.0,0.1341,0.4113,0.5454
463.0,0.1071,0.4275,0.5346
464.0,0.0899,0.4355,0.5254
465.0,0.1418,0.4171,0.5589000000000001
466.0,0.3492,0.4139,0.7631
467.0,0.1274,0.41,0.5374
468.0,0.1781,0.4014,0.5795
469.0,0.1246,0.396,0.5206000000000001
470.0,0.0561,0.4452,0.5013
471.0,0.0884,0.422,0.5104
472.0,0.1753,0.4573,0.6326
