step,mloss,gloss,loss
162.0,1.2091,1.0052,2.2143
163.0,1.2041,1.0079,2.2119999999999997
164.0,1.1721,0.9908,2.1629
165.0,1.1695,1.0104,2.1799
166.0,1.2111,1.0194,2.2305
167.0,1.2091,1.0003,2.2094
168.0,1.1518,0.9698,2.1216
169.0,1.1868,1.014,2.2008
170.0,1.0663,0.9982,2.0645
171.0,1.1232,0.9682,2.0914
172.0,1.2697,1.0351,2.3048
173.0,1.1895,1.0084,2.1978999999999997
174.0,1.2944,0.9795,2.2739000000000003
175.0,1.22,0.9933,2.2133
176.0,1.1823,1.0005,2.1828
177.0,1.1715,1.0254,2.1969000000000003
178.0,1.1615,1.0243,2.1858
179.0,1.2763,1.0298,2.3061
180.0,1.1927,0.9911,2.1838
181.0,1.0638,1.0056,2.0694
182.0,1.4345,0.992,2.4265
183.0,1.1707,1.0316,2.2023
184.0,1.2154,1.0048,2.2202
185.0,1.1952,0.9738,2.169
186.0,1.1627,0.9798,2.1425
187.0,1.2624,1.0097,2.2721
188.0,1.1195,1.0132,2.1327
189.0,1.2372,0.9942,2.2314
190.0,1.1983,0.9823,2.1806
191.0,1.2931,0.999,2.2921
192.0,1.2313,0.9877,2.2190000000000003
193.0,1.1958,1.0375,2.2333
194.0,1.2053,0.9757,2.181
195.0,1.1967,0.9921,2.1888
196.0,1.2305,0.987,2.2175
197.0,1.1298,1.0134,2.1432
198.0,1.2499,0.9999,2.2498
199.0,1.1588,1.0054,2.1642
200.0,1.1039,1.0141,2.1180000000000003
201.0,1.2578,0.9693,2.2271
202.0,1.137,0.9992,2.1362
203.0,1.1789,0.9876,2.1665
204.0,1.1688,1.0165,2.1853
205.0,1.3047,1.0216,2.3263
206.0,1.2237,0.9862,2.2099
207.0,1.2984,0.9857,2.2841
208.0,1.3206,0.9968,2.3174
209.0,1.248,1.0374,2.2854
210.0,1.2035,0.9973,2.2008
211.0,1.2666,1.014,2.2805999999999997
212.0,1.1928,0.9943,2.1871
213.0,1.1215,0.9896,2.1111
214.0,1.2357,1.0186,2.2542999999999997
215.0,1.2691,0.9745,2.2436
216.0,1.3003,1.0004,2.3007
217.0,1.2003,0.9921,2.1924
218.0,1.2203,0.9843,2.2046
219.0,1.172,0.9895,2.1615
220.0,1.1053,0.9972,2.1025
221.0,1.1471,0.9856,2.1327
222.0,1.1632,1.0002,2.1634
223.0,1.2123,1.0079,2.2202
224.0,1.2437,0.9643,2.208
225.0,1.2197,1.0199,2.2396000000000003
226.0,1.1965,1.0299,2.2264
227.0,1.206,1.0107,2.2167
228.0,1.1138,1.0048,2.1186
229.0,1.1902,0.9991,2.1893
230.0,1.1854,0.9863,2.1717
231.0,1.212,0.979,2.191
232.0,1.0905,1.0025,2.093
233.0,1.2538,1.0151,2.2689
234.0,1.1582,1.0627,2.2209
235.0,1.1618,0.9663,2.1281
236.0,1.1732,0.9834,2.1566
237.0,1.09,0.987,2.077
238.0,1.3284,1.012,2.3404
239.0,1.2843,1.0136,2.2979000000000003
240.0,1.1664,1.0159,2.1823
241.0,1.1602,1.0171,2.1773
242.0,1.0913,0.9872,2.0785
243.0,1.1267,1.0258,2.1525
244.0,1.1334,1.043,2.1764
245.0,1.1598,0.9821,2.1418999999999997
246.0,1.3032,0.9854,2.2885999999999997
247.0,1.1672,0.9916,2.1588000000000003
248.0,1.2323,1.0299,2.2622
249.0,1.2556,0.9923,2.2479
250.0,1.1602,0.9885,2.1487
251.0,1.1335,0.997,2.1305
252.0,1.2093,0.9928,2.2021
253.0,1.141,1.0257,2.1667
254.0,1.124,1.0166,2.1406
255.0,1.0983,0.9865,2.0848
256.0,1.1633,1.003,2.1662999999999997
257.0,1.3103,1.0168,2.3270999999999997
258.0,1.1849,0.9769,2.1618
259.0,1.074,0.969,2.043
260.0,1.195,1.011,2.206
261.0,1.2629,0.9969,2.2598
262.0,1.1914,0.982,2.1734
263.0,1.2058,1.0151,2.2209
264.0,1.1798,0.9834,2.1632
265.0,1.1092,1.0248,2.134
266.0,1.0971,0.9835,2.0806
267.0,1.163,1.0091,2.1721000000000004
268.0,1.1119,1.0022,2.1141
269.0,1.174,1.0097,2.1837
270.0,1.1904,1.0211,2.2115
271.0,1.0631,1.0099,2.073
272.0,1.1073,1.007,2.1143
273.0,1.2895,0.9754,2.2649
274.0,1.1813,1.0169,2.1982
275.0,1.2098,1.0194,2.2292
276.0,1.3594,1.0366,2.396
277.0,1.1307,0.9996,2.1303
278.0,1.1413,0.9829,2.1242
279.0,1.2424,0.9949,2.2373
280.0,1.2529,0.9826,2.2355
281.0,1.1128,1.0078,2.1206
282.0,1.1001,0.9932,2.0933
283.0,1.1431,1.0042,2.1473
284.0,1.0908,0.9787,2.0695
285.0,1.2821,1.0048,2.2869
286.0,1.024,1.0188,2.0427999999999997
287.0,1.2033,1.0089,2.2122
288.0,1.1069,1.0124,2.1193
289.0,1.1237,1.0299,2.1536
290.0,1.1579,1.0106,2.1685
291.0,1.0738,0.9845,2.0583
292.0,1.1778,1.0298,2.2076000000000002
293.0,1.1813,0.9973,2.1786
294.0,1.1985,0.9996,2.1981
295.0,1.1622,1.0117,2.1738999999999997
296.0,1.1781,1.016,2.1940999999999997
297.0,1.1997,1.0301,2.2298
298.0,1.249,1.0043,2.2533000000000003
299.0,1.2019,1.0016,2.2035
300.0,1.1687,0.9938,2.1625
301.0,1.1142,0.9765,2.0907
302.0,1.1242,0.9908,2.115
303.0,1.0872,1.0071,2.0943
304.0,1.1838,0.9609,2.1447
305.0,1.1999,1.0136,2.2135
306.0,1.2187,0.9705,2.1892
307.0,1.0955,1.0089,2.1044
308.0,1.1595,1.0005,2.16
309.0,1.1952,0.9714,2.1666
310.0,1.161,1.0072,2.1682
311.0,1.2118,1.008,2.2198
312.0,1.0754,1.0257,2.1010999999999997
313.0,1.1177,1.0053,2.123
314.0,1.0712,1.0459,2.1170999999999998
315.0,1.0968,1.0022,2.099
316.0,1.1662,1.0166,2.1828
317.0,1.2252,0.9865,2.2117
318.0,1.2815,1.0018,2.2833
319.0,1.0367,0.9988,2.0355
320.0,1.1339,0.9988,2.1327
321.0,1.0833,0.9856,2.0689
322.0,1.202,0.9886,2.1906
323.0,1.2262,1.0116,2.2378
324.0,1.1052,1.0208,2.126
325.0,0.9914,1.0096,2.001
326.0,1.099,1.0149,2.1139
327.0,1.0869,1.0058,2.0927
328.0,1.2383,0.9711,2.2094
329.0,1.1454,1.0007,2.1460999999999997
330.0,1.1308,0.9646,2.0954
331.0,1.1386,0.9964,2.135
332.0,1.1275,1.0445,2.1719999999999997
333.0,1.1049,0.9903,2.0952
334.0,1.0872,1.0235,2.1107
335.0,1.0833,0.997,2.0803
336.0,1.0561,1.0113,2.0674
337.0,1.0548,1.0048,2.0595999999999997
338.0,1.1946,0.9838,2.1784
339.0,1.1021,1.0114,2.1135
340.0,1.2374,0.9923,2.2297000000000002
341.0,1.0514,0.9963,2.0477
342.0,1.1798,1.0238,2.2036
343.0,1.2043,0.9921,2.1963999999999997
344.0,1.1401,1.0057,2.1458
345.0,1.0144,0.9714,1.9858
346.0,1.0975,0.9956,2.0930999999999997
347.0,1.0509,1.037,2.0879
348.0,1.1074,1.0169,2.1243
349.0,1.0498,1.0166,2.0664
350.0,1.1311,0.9969,2.128
351.0,1.14,1.0135,2.1535
352.0,1.1366,0.9956,2.1322
353.0,1.0845,0.9906,2.0751
354.0,1.0457,0.999,2.0447
355.0,1.1116,0.9919,2.1035
356.0,1.0882,1.0301,2.1183
357.0,1.1542,1.0139,2.1681
358.0,1.0842,1.0094,2.0936000000000003
359.0,1.1157,1.0048,2.1205
360.0,1.0683,0.9738,2.0421
361.0,1.0519,1.0003,2.0522
362.0,1.0204,1.0237,2.0441000000000003
363.0,1.0615,1.0071,2.0686
364.0,1.1197,1.035,2.1547
365.0,1.1191,0.9826,2.1017
366.0,1.1441,1.004,2.1481
367.0,1.1087,1.0366,2.1452999999999998
368.0,1.1374,0.9874,2.1248
369.0,1.2132,0.9972,2.2104
370.0,1.065,1.026,2.091
371.0,1.0722,1.0059,2.0781
372.0,1.1151,1.0031,2.1182
373.0,1.2111,1.02,2.2311
374.0,1.2132,0.967,2.1802
375.0,1.1772,0.9629,2.1401
376.0,1.1102,1.0054,2.1156
377.0,1.0977,1.0175,2.1151999999999997
378.0,1.0592,0.9985,2.0577
379.0,1.0807,0.9911,2.0718
380.0,1.0788,0.9817,2.0605
381.0,1.1249,1.0031,2.128
382.0,1.1918,1.0228,2.2146
383.0,1.1376,0.9813,2.1189
384.0,1.2776,0.9824,2.2600000000000002
385.0,1.0707,1.0047,2.0754
386.0,1.1599,0.9907,2.1506
387.0,1.1728,0.9904,2.1632
388.0,1.0462,1.0017,2.0479000000000003
389.0,1.0504,1.0017,2.0521000000000003
390.0,1.2345,1.0161,2.2506
391.0,1.0731,1.0181,2.0911999999999997
392.0,1.1006,0.9904,2.091
393.0,1.1296,0.9966,2.1262
394.0,1.1242,0.9757,2.0999
395.0,1.1022,1.0263,2.1285
396.0,1.0842,1.0081,2.0923
397.0,1.0931,0.959,2.0521
398.0,1.0695,1.0032,2.0727
399.0,1.0287,0.9855,2.0141999999999998
400.0,1.0733,1.0277,2.101
401.0,1.1206,0.9761,2.0967000000000002
402.0,1.1201,1.0231,2.1432
403.0,1.2096,0.9751,2.1847
404.0,1.1505,0.9759,2.1264000000000003
405.0,1.0474,1.0082,2.0556
406.0,1.0733,0.9967,2.07
407.0,1.0775,1.0033,2.0808
408.0,0.9939,0.9933,1.9872
409.0,1.0868,0.9935,2.0803000000000003
410.0,1.1521,1.026,2.1780999999999997
411.0,1.1399,0.9942,2.1341
412.0,1.064,0.9972,2.0612
413.0,1.0774,1.0467,2.1241
414.0,1.0683,0.964,2.0323
415.0,1.0346,0.9957,2.0303
416.0,1.0958,0.9951,2.0909
417.0,1.1671,0.9742,2.1413
418.0,1.1484,0.9943,2.1427
419.0,1.0604,1.0219,2.0823
420.0,1.1461,1.0104,2.1565
421.0,1.157,1.0266,2.1836
422.0,1.0413,1.0274,2.0686999999999998
423.0,1.1169,0.9859,2.1028000000000002
424.0,1.0418,0.993,2.0348
425.0,1.1209,1.0079,2.1288
426.0,1.0548,0.9903,2.0450999999999997
427.0,1.1301,1.0092,2.1393000000000004
428.0,1.021,1.0089,2.0298999999999996
429.0,1.1205,0.9911,2.1116
430.0,1.0626,0.9826,2.0452
431.0,1.1915,0.9925,2.184
432.0,1.1868,1.0234,2.2102000000000004
433.0,1.0375,1.0006,2.0381
434.0,1.111,1.0153,2.1263
435.0,1.0249,0.9931,2.018
436.0,1.0796,1.0182,2.0978
437.0,1.1015,0.9924,2.0938999999999997
438.0,1.0664,1.0113,2.0777
439.0,1.1011,0.9858,2.0869
440.0,1.1798,1.0143,2.1940999999999997
441.0,1.1828,1.017,2.1997999999999998
442.0,1.0634,1.0206,2.0839999999999996
443.0,1.1787,1.0192,2.1979
444.0,1.1719,1.0027,2.1746
445.0,1.183,1.007,2.19
446.0,1.0837,0.9948,2.0785
447.0,1.0702,0.9851,2.0553
448.0,1.1149,0.9894,2.1043
449.0,1.1641,1.011,2.1750999999999996
450.0,1.0615,1.0052,2.0667
451.0,1.2228,0.9761,2.1989
452.0,1.1271,1.0219,2.149
453.0,1.2257,0.982,2.2077
454.0,1.1199,0.9769,2.0968
455.0,1.1186,0.9952,2.1138
456.0,1.1653,0.9931,2.1584
457.0,1.0978,1.0095,2.1073000000000004
458.0,1.1024,0.9763,2.0787
459.0,1.1664,1.0033,2.1697
460.0,1.1325,0.9717,2.1042
461.0,1.0674,0.9928,2.0602
462.0,1.1745,0.9875,2.162
463.0,1.1007,1.0297,2.1304
464.0,1.1327,0.9972,2.1299
465.0,1.1283,0.9965,2.1248
466.0,1.131,0.9875,2.1185
467.0,1.0496,0.9696,2.0192
468.0,1.2114,0.985,2.1964
469.0,1.1243,1.0063,2.1306000000000003
470.0,1.0808,1.0042,2.085
471.0,1.1415,0.9941,2.1356
472.0,1.1064,1.0072,2.1136
473.0,1.1212,0.97,2.0911999999999997
474.0,1.1267,1.0008,2.1275
475.0,1.0961,1.0072,2.1033
476.0,1.1593,1.0045,2.1638
477.0,1.1736,0.9925,2.1661
478.0,1.193,0.9733,2.1663
479.0,1.4965,1.025,2.5214999999999996
480.0,1.0958,1.0133,2.1091
481.0,0.9968,0.9594,1.9562
482.0,1.1007,0.983,2.0837
483.0,1.1376,1.0037,2.1413
484.0,1.0974,0.9804,2.0778
485.0,1.1367,1.002,2.1387
486.0,1.2865,1.027,2.3135
487.0,1.042,0.9861,2.0281000000000002
488.0,1.1141,1.0044,2.1185
489.0,1.0791,0.9663,2.0454
490.0,1.0505,1.0081,2.0586
491.0,1.0593,1.0194,2.0787
492.0,1.112,1.0029,2.1149
493.0,1.1534,1.0018,2.1552
494.0,0.984,0.9816,1.9656
495.0,1.0963,0.9935,2.0898000000000003
496.0,1.0421,0.9823,2.0244
497.0,1.1097,1.0014,2.1111
498.0,1.0701,0.9976,2.0677000000000003
499.0,1.0288,0.9859,2.0147
500.0,1.0003,0.9869,1.9872
501.0,1.0823,1.0269,2.1092
502.0,1.1018,1.0022,2.104
503.0,1.0854,0.9847,2.0701
504.0,1.1165,1.0289,2.1454
505.0,1.1464,1.0083,2.1547
506.0,1.0263,0.9985,2.0248
507.0,1.0934,0.9713,2.0647
508.0,1.1101,0.9975,2.1076
509.0,1.1366,1.0032,2.1398
510.0,1.1466,0.9926,2.1392
511.0,1.0679,1.0116,2.0795000000000003
512.0,1.1311,0.9824,2.1135
513.0,1.1412,1.0034,2.1446
