step,mloss,gloss,loss
160.0,0.7744,1.0042,1.7786
161.0,0.7862,0.9727,1.7589000000000001
162.0,0.7229,0.964,1.6869
163.0,0.8835,0.9755,1.859
164.0,0.7922,1.0176,1.8098
165.0,0.7827,0.9928,1.7755
166.0,0.7008,1.0102,1.7109999999999999
167.0,0.7059,1.0056,1.7115
168.0,0.6922,1.0229,1.7151
169.0,0.6575,1.0354,1.6929
170.0,0.65,0.9984,1.6484
171.0,0.6956,1.0288,1.7244
172.0,0.7946,1.0192,1.8138
173.0,0.7156,0.9649,1.6804999999999999
174.0,0.7383,0.9993,1.7376
175.0,0.7054,0.9937,1.6991
176.0,0.7454,0.9754,1.7208
177.0,0.6882,0.9912,1.6794
178.0,0.7417,0.9988,1.7405
179.0,0.6846,1.001,1.6856
180.0,0.6831,1.0107,1.6938
181.0,0.6879,1.0301,1.718
182.0,0.7693,1.0209,1.7902
183.0,0.6854,0.9954,1.6808
184.0,0.6976,1.0131,1.7106999999999999
185.0,0.7083,0.9878,1.6961
186.0,0.7209,0.9765,1.6974
187.0,0.784,0.9658,1.7498
188.0,0.7008,1.0247,1.7254999999999998
189.0,0.7729,0.998,1.7709000000000001
190.0,0.7417,0.9768,1.7185000000000001
191.0,0.6668,1.0126,1.6793999999999998
192.0,0.6085,0.999,1.6075
193.0,0.7055,0.9963,1.7018
194.0,0.7076,1.0025,1.7101
195.0,0.6942,0.9865,1.6807
196.0,0.6891,0.9878,1.6769
197.0,0.8618,0.9647,1.8265
198.0,0.7337,0.9934,1.7271
199.0,0.7437,0.9774,1.7211
200.0,0.5885,0.9979,1.5864
201.0,0.63,0.9663,1.5963
202.0,0.7394,0.982,1.7214
203.0,0.7285,0.97,1.6985000000000001
204.0,0.6833,0.9771,1.6604
205.0,0.7723,0.9889,1.7612
206.0,0.6958,0.9438,1.6396
207.0,0.7463,0.9861,1.7324
208.0,0.7616,0.931,1.6926
209.0,0.7068,0.9825,1.6893
210.0,0.6552,0.9443,1.5995
211.0,0.748,0.9505,1.6985000000000001
212.0,0.6921,0.9334,1.6255000000000002
213.0,0.7581,0.9444,1.7025000000000001
214.0,0.758,0.9519,1.7099
215.0,0.6796,0.9419,1.6215
216.0,0.6861,0.987,1.6731
217.0,0.6868,0.9729,1.6597
218.0,0.6746,0.9533,1.6279
219.0,0.7896,1.0417,1.8313000000000001
220.0,0.6169,0.9201,1.537
221.0,0.7025,0.943,1.6455
222.0,0.6792,0.9347,1.6139000000000001
223.0,0.6378,0.9602,1.598
224.0,0.8239,0.9785,1.8024
225.0,0.6889,0.9443,1.6332
226.0,0.6827,0.9866,1.6693
227.0,0.7707,0.9705,1.7412
228.0,0.7753,0.9577,1.733
229.0,0.6911,0.9278,1.6189
230.0,0.6991,0.9637,1.6628
231.0,0.705,0.9941,1.6991
232.0,0.7852,0.9109,1.6961
233.0,0.7472,0.9503,1.6975
234.0,0.7407,0.9318,1.6724999999999999
235.0,0.7183,0.9165,1.6348
236.0,0.7781,0.9359,1.714
237.0,0.7027,0.9095,1.6122
238.0,0.6607,0.9135,1.5741999999999998
239.0,0.6308,0.9184,1.5492
240.0,0.6733,0.9142,1.5875
241.0,0.7925,0.9122,1.7046999999999999
242.0,0.6807,0.9312,1.6118999999999999
243.0,0.7529,0.9019,1.6548
244.0,0.6546,0.9458,1.6004
245.0,0.609,0.9279,1.5369
246.0,0.6558,0.9452,1.601
247.0,0.7177,0.9422,1.6599
248.0,0.6888,0.9233,1.6120999999999999
249.0,0.6993,0.9214,1.6207
250.0,0.7664,0.922,1.6884000000000001
251.0,0.6836,0.907,1.5906
252.0,0.6923,0.8833,1.5756000000000001
253.0,0.739,0.91,1.649
254.0,0.7106,0.8786,1.5892
255.0,0.7737,0.9074,1.6811
256.0,0.719,0.9125,1.6315
257.0,0.6677,0.8512,1.5189
258.0,0.6523,0.8871,1.5394
259.0,0.7226,0.9031,1.6257000000000001
260.0,0.717,0.8955,1.6124999999999998
261.0,0.7,0.9459,1.6459
262.0,0.832,1.0635,1.8954999999999997
263.0,0.6825,0.8791,1.5615999999999999
264.0,0.6875,0.977,1.6644999999999999
265.0,0.7399,0.8973,1.6372
266.0,0.615,0.8807,1.4957
267.0,0.6833,0.9557,1.639
268.0,0.6947,0.941,1.6357
269.0,0.7251,0.8862,1.6113
270.0,0.6727,0.9193,1.592
271.0,0.7374,0.9263,1.6637
272.0,0.7024,0.8994,1.6018
273.0,0.7269,0.9538,1.6806999999999999
274.0,0.695,0.9169,1.6118999999999999
275.0,0.7292,0.8723,1.6015
