epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist
15,0.01,0.008,2.1395991246881882,0.06620627231621332,0.021387980225740837,0.04481829212250815,0.0034748766387078262,6.9111933028668675,0.0,0.9859730122423289,7.900337527366469,8.832111966097727,0.053069520741701126,0.01520328689366579,0.03786623477935791,0.003381930524483323,8.775660514831543,0.0,0.988004744052887,7.8620076179504395
16,0.01,0.008,2.1240227178507998,0.051173883131007306,0.013112628557868027,0.038061254101757334,0.0032763279126659583,6.909386579761927,0.0,0.9879981191503914,8.028974493246992,8.836358754895627,0.06115135923027992,0.0051003131084144115,0.056051045656204224,0.0031555844470858574,8.772051811218262,0.0,0.9849915504455566,7.943129539489746
17,0.01,0.008,2.1547751839682276,0.08237193510192618,0.014766846145034129,0.06760508849008663,0.0030950890202990546,6.907907307880223,0.0,0.9777190196133363,8.052413208185895,8.820308443857357,0.04539835453033447,0.005495669320225716,0.039902687072753906,0.003001329256221652,8.7719087600708,0.0,0.988119900226593,7.90458345413208
18,0.01,0.008,2.129330248446078,0.057186493489900445,0.0159126710036829,0.041273822133825216,0.0028821739353266994,6.9070494977496475,0.0,0.9872111108437803,8.139277870590622,8.829591813031584,0.05619911849498749,0.024846848100423813,0.031352270394563675,0.0027847462333738804,8.770607948303223,0.0,0.9915745258331299,8.141947746276855
19,0.01,0.008,2.1169038308047545,0.04500983033045504,0.013971658187852006,0.031038172085396488,0.0027002025926508542,6.906223003050033,0.0,0.9901719909042339,8.336630146392148,8.813557661604136,0.041508372873067856,0.0063848719000816345,0.03512350097298622,0.0026238965801894665,8.769425392150879,0.0,0.9892714619636536,8.37894344329834
20,0.01,0.008,2.113034597778789,0.041520623970749335,0.009240294021785406,0.032280329802515176,0.002527657966072275,6.904961952706227,0.0,0.988972283112622,8.430090327813526,8.804065927863121,0.03271232545375824,0.00599878141656518,0.026713542640209198,0.0024966001510620117,8.7688570022583,0.0,0.9928796291351318,8.354886054992676
21,0.01,0.008,2.110133848846398,0.03891097999084055,0.007263204530201834,0.03164777548695372,0.002419493125673814,6.903995318260474,0.0,0.9897544928792068,8.607930900423767,8.805994409602135,0.036909256130456924,0.004171276930719614,0.03273797780275345,0.002330049406737089,8.766755104064941,0.0,0.988830029964447,8.65417766571045
22,0.01,0.008,2.1221912853255027,0.05109253345876566,0.012871672524052332,0.03822086118985452,0.0023350377981287843,6.9035843935879795,0.0,0.9875806214182618,8.831705098070149,8.812628495972604,0.04181024432182312,0.007404751144349575,0.03440549224615097,0.002276915591210127,8.76854133605957,0.0,0.9875633120536804,8.845939636230469
23,0.01,0.008,2.1259518457572057,0.0548453295022176,0.011864130671252783,0.04298119857467949,0.0022671118296261794,6.903612503548512,0.0,0.9855315196133363,8.783972290282753,8.818636682350188,0.04908715933561325,0.008635013364255428,0.04045214504003525,0.0022107702679932117,8.767338752746582,0.0,0.9835713505744934,8.595404624938965
24,0.01,0.008,2.1140134750478685,0.04303875576512527,0.00861013504957977,0.03442862051417845,0.002211882484532179,6.903174965036003,0.0,0.9887755305233986,8.68507026044391,8.809357495978475,0.039422474801540375,0.01659954898059368,0.022822925820946693,0.0022233817726373672,8.767711639404297,0.0,0.9923230409622192,8.724858283996582
25,0.01,0.008,2.094746481874358,0.023996110538739245,0.004107561815388189,0.019888548544294563,0.0021611948483863832,6.9024288414151425,0.0,0.9940110572433003,9.040536393111696,8.787941834423691,0.02109253779053688,0.005494925193488598,0.015597611665725708,0.0021121674217283726,8.764737129211426,0.0,0.9952594637870789,9.188989639282227
26,0.01,0.008,2.1138751260771507,0.04367536327433234,0.01420270352731905,0.02947265983854377,0.002055422591127876,6.900596925608942,0.0,0.9887467375258556,9.198344739121946,8.808078854111955,0.041801873594522476,0.010268895886838436,0.031532976776361465,0.001969004748389125,8.764307975769043,0.0,0.9892906546592712,9.093118667602539
27,0.01,0.008,2.1038017984690187,0.03343793169506059,0.011596225275307967,0.021841706090242916,0.0019990693273237866,6.901145877650681,0.0,0.9934255991872464,9.155895922049258,8.817647696938366,0.051451921463012695,0.013879259116947651,0.03757266327738762,0.0019488348625600338,8.764246940612793,0.0,0.9885037541389465,9.115713119506836
28,0.01,0.008,2.114478272067827,0.04397866910630128,0.008849143132988445,0.035129525980177614,0.001991593236611648,6.901598493355791,0.0,0.9885451868359522,9.245975513130206,8.785981301218271,0.01863774098455906,0.001809967216104269,0.016827773302793503,0.0019779596477746964,8.765365600585938,0.0,0.9949715733528137,9.44106674194336
29,0.01,0.008,2.089205149643544,0.01914257532402104,0.003751708607072656,0.01539086674040307,0.001922206689159704,6.900144183372104,0.0,0.9952875470939374,9.536722326161527,8.788372973562218,0.023397892713546753,0.01097280066460371,0.012425092980265617,0.0018620589980855584,8.763113021850586,0.0,0.995547354221344,9.52989673614502
30,0.01,0.008,2.0907718523128613,0.021129291577845884,0.006655762275264436,0.014473529161853346,0.0018253586588528109,6.898747303562024,0.0,0.9954411093081538,9.79430829687845,8.782736320979893,0.018632683902978897,0.009226237423717976,0.009406447410583496,0.0017945626750588417,8.762309074401855,0.0,0.9977161288261414,9.885857582092285
31,0.01,0.008,2.0886783599853516,0.01931313070621918,0.009876642250330062,0.009436488492501309,0.0017240926233195776,6.897826384560775,0.0,0.9977061584482029,9.963150106425367,8.7775316251209,0.01531815156340599,0.004407689440995455,0.010910462588071823,0.0016572525491937995,8.7605562210083,0.0,0.9970827698707581,9.951817512512207
32,0.01,0.008,2.0871323001472604,0.018096997034198235,0.007155493521921025,0.010941503491682854,0.0016384334958453619,6.8967294388379745,0.0,0.9967751853003256,10.1468012127888,8.792748958221637,0.030706539750099182,0.0038274782709777355,0.02687906101346016,0.0016359243309125304,8.760406494140625,0.0,0.9923038482666016,10.219672203063965
33,0.01,0.008,2.100891173911036,0.03171615621546416,0.0118032464384575,0.019912909668314223,0.0016084141555615227,6.897196069103494,0.0,0.9943037861981029,10.329201278873978,8.782921072561294,0.02065449394285679,0.011466844007372856,0.009187649935483932,0.0015882872976362705,8.7606782913208,0.0,0.9973706603050232,10.291492462158203
34,0.01,0.008,2.0861428346329296,0.016933851337623245,0.006969611808035239,0.009964239552470625,0.0015596138082870285,6.897311087615367,0.0,0.9970295231523912,10.447464921843508,8.783526265295222,0.021719444543123245,0.006132311187684536,0.015587132424116135,0.0015376557130366564,8.760269165039062,0.0,0.996372640132904,10.491456985473633
35,0.01,0.008,2.3001281371573556,0.23090177225246478,0.014112490735014475,0.2167892776777469,0.0015583869701374954,6.897368977052281,0.0,0.9517237415184846,10.332906334054558,8.995179360848852,0.22959835827350616,0.011736798100173473,0.21786156296730042,0.0015829709591343999,8.763998031616211,0.0,0.9415591955184937,9.84365463256836
36,0.01,0.008,2.1344918958678,0.06450305251217006,0.0069388511335518425,0.0575642010988782,0.0015433727321958659,6.899911065066476,0.0,0.9818268205961372,10.02683889075052,8.778335921699181,0.014546724036335945,0.004847407806664705,0.009699316695332527,0.0014972893986850977,8.76229190826416,0.0,0.9977737069129944,10.062983512878418
37,0.01,0.008,2.0838984116289483,0.014492215012046863,0.004953368252294289,0.009538846831832823,0.0014812364340222072,6.89797103141391,0.0,0.9970919076875036,10.343766559254039,8.781262572971173,0.019167056307196617,0.013607063330709934,0.005559992976486683,0.001495426637120545,8.760600090026855,0.0,0.9985989332199097,10.583722114562988
38,0.01,0.008,2.079294525141798,0.010348203562254988,0.0034185363213172417,0.006929667222631651,0.0014857288618189916,6.896437896850361,0.0,0.998056473105194,10.79647836521158,8.772923172218725,0.012371709570288658,0.002850217977538705,0.009521491825580597,0.0014610390644520521,8.759090423583984,0.0,0.9973514676094055,10.769920349121094
39,0.01,0.008,2.1012967174703423,0.03268845381183179,0.006996471407372477,0.02569198231292884,0.0014287909150755157,6.895312903261302,0.0,0.9923554594452316,10.808166065731564,8.822164403507486,0.06101962924003601,0.015512196347117424,0.04550743103027344,0.0014277866575866938,8.759716987609863,0.0,0.988119900226593,10.759493827819824
40,0.01,0.008,2.0981305260623118,0.02900294412421726,0.008801175745636573,0.020201768340538336,0.001419140622065533,6.897044327100899,0.0,0.9939534712482143,10.821945776224721,8.771737598348409,0.00924538541585207,0.001880274503491819,0.007365110795944929,0.001404795330017805,8.761087417602539,0.0,0.9981575608253479,10.709722518920898
41,0.01,0.008,2.074822382200555,0.005969372930929651,0.0012385073017514327,0.004730865598429699,0.001384587335475796,6.896130109594846,0.0,0.9989586538413233,10.86455927434073,8.764319531270303,0.004639565013349056,0.0007939724600873888,0.0038455924950540066,0.0013524821260944009,8.75832748413086,0.0,0.9988868236541748,11.082222938537598
42,0.01,0.008,2.071154536720576,0.0030370479843210823,0.0005903435699814468,0.0024467044148401926,0.0013232740103919288,6.893680485812101,0.0,0.9995201170005142,11.249323240369192,8.760370573960245,0.0028504226356744766,0.0005328115075826645,0.002317611128091812,0.0012859823182225227,8.756234169006348,0.0,0.9994434118270874,11.401257514953613
43,0.01,0.008,2.0700104623227507,0.0024270564289099973,0.0005716057867555437,0.0018554506182707205,0.0012655794375669898,6.891902244061744,0.0,0.99964008782361,11.643453476177093,8.758353127166629,0.0023955954238772392,0.0005571075016632676,0.0018384878057986498,0.0012292144820094109,8.754728317260742,0.0,0.9995777606964111,11.777872085571289
44,0.01,0.008,2.069333329247608,0.002175633265826787,0.0005930969410081661,0.001582536295214233,0.0012024380996049878,6.890485266795615,0.0,0.9996880761528484,11.927982639622044,8.757150190416723,0.002599335042759776,0.0007383969496004283,0.0018609381513670087,0.0011920144315809011,8.753358840942383,0.0,0.9995393753051758,12.044281005859375
45,0.01,0.008,2.069206399765296,0.002413995304266197,0.0007727527856501849,0.0016412425160417174,0.0012194659544900975,6.889267123594917,0.0,0.9996736805327694,12.156245906464298,8.757781174732372,0.003779820865020156,0.0010067790281027555,0.0027730418369174004,0.0012614475563168526,8.752739906311035,0.0,0.9995393753051758,12.215678215026855
46,0.01,0.008,2.070616010073069,0.003876356961759361,0.0013651311539424726,0.002511225783790139,0.0012739293914544568,6.889089402754125,0.0,0.9993905492438145,12.216369589072187,8.759762564557604,0.005789350718259811,0.0011430785525590181,0.004646272398531437,0.0012685934780165553,8.752704620361328,0.0,0.9985413551330566,12.333565711975098
47,0.01,0.008,2.077568970968448,0.010610892625035905,0.003798476804770914,0.006812415847724134,0.0012510490943551868,6.889818309858917,0.0,0.9977733419626879,12.131718837072574,8.764014972490259,0.00994487851858139,0.0023211007937788963,0.007623777724802494,0.0012615231098607183,8.752808570861816,0.0,0.997735321521759,12.197234153747559
48,0.01,0.008,2.0932189334522593,0.02631268968132922,0.013000842225017068,0.013311847438006055,0.0012340690984667555,6.889645971302905,0.0,0.9958010220703387,12.247483110545016,8.810470928787254,0.05550428852438927,0.003525292733684182,0.05197899416089058,0.0012225148966535926,8.753744125366211,0.0,0.9830915331840515,11.918462753295898
49,0.01,0.008,2.171485953600459,0.10394496443230632,0.01212489251642321,0.09182006992051876,0.0012248317855215775,6.891762124232637,0.0,0.9781317189518884,12.08532104445324,8.777843075455166,0.020741183310747147,0.0135538000613451,0.0071873837150633335,0.0011986481258645654,8.755903244018555,0.0,0.9980040192604065,11.905842781066895
50,0.01,0.008,2.095902874370172,0.0279569941817689,0.0077833695616344265,0.020173624359272623,0.0012065923091422318,6.893112466141984,0.0,0.9933392206339637,11.948735595628143,8.795318424003199,0.036978829652071,0.011959653347730637,0.025019176304340363,0.00121469353325665,8.757124900817871,0.0,0.9927068948745728,11.97732925415039
51,0.01,0.008,2.0901089985774837,0.02182157578390705,0.011030810506424023,0.010790765148196232,0.001172319143845789,6.894251934726349,0.0,0.996904753203474,11.888362856403322,8.768891906249337,0.011731667444109917,0.002020276850089431,0.009711390361189842,0.0011339707998558879,8.756026268005371,0.0,0.9975050091743469,11.659584045410156
52,0.01,0.008,2.0731199663452786,0.005699752011915317,0.001789427609800725,0.003910324361211911,0.0011106959406254442,6.891363312629869,0.0,0.9990306360422833,12.002184668688574,8.758046330884099,0.0032222415320575237,0.0011003128020092845,0.0021219286136329174,0.001078056637197733,8.753746032714844,0.0,0.9995969533920288,12.154403686523438
53,0.01,0.008,2.0695516907905187,0.0028617333744352805,0.0009345496962927007,0.001927183675854318,0.0010637199358570707,6.888930713222419,0.0,0.999601698038912,12.322856553942332,8.754594259662554,0.002464217832311988,0.000641962920781225,0.001822254853323102,0.0010542972013354301,8.751075744628906,0.0,0.9996353387832642,12.604714393615723
54,0.01,0.008,2.067818209345862,0.0019196283366274848,0.000660980249015976,0.0012586480967645562,0.0010289852301468866,6.886293966588576,0.0,0.9997648583583223,12.906319182393592,8.752075540018268,0.0022936135064810514,0.0006797049427405,0.0016139085637405515,0.0010159810772165656,8.74876594543457,0.0,0.9996161460876465,13.0748929977417
55,0.01,0.008,2.068542513859067,0.0033774934480245928,0.0014114083713080725,0.0019660850744282585,0.0010020326069585925,6.88384975203718,0.0,0.9994673305705959,13.425817850473765,8.77526519971434,0.027092427015304565,0.02366386353969574,0.0034285634756088257,0.0009908803040161729,8.74718189239502,0.0,0.999232292175293,13.648372650146484
56,0.01,0.008,2.0792171884813238,0.013961891275292826,0.008843085290383575,0.005118806082160379,0.001014463581758064,6.884150182878649,0.0,0.9983396049799439,13.431531594484971,8.768253105226904,0.017975354567170143,0.0027360250242054462,0.015239330008625984,0.0010549952276051044,8.749222755432129,0.0,0.9938008785247803,13.225031852722168
57,0.01,0.008,2.1453147039952385,0.07936265059639254,0.017018040971652004,0.06234460931811345,0.0010344399109537684,6.886472049450699,0.0,0.9845861498202387,13.455783295689988,8.842194241355173,0.08790963888168335,0.05864165723323822,0.02926797792315483,0.0009848893387243152,8.753299713134766,0.0,0.9905957579612732,12.954496383666992
58,0.01,0.008,2.106393312939262,0.03948417807991001,0.022204443544643664,0.017279734192599133,0.0010271053266407194,6.889662482521751,0.0,0.9954267133951773,12.55863889605173,8.769643579958938,0.015664180740714073,0.011180591769516468,0.0044835894368588924,0.0010201478144153953,8.752959251403809,0.0,0.9987908601760864,12.480305671691895
59,0.01,0.008,2.0752913975305582,0.009019689984546393,0.005939049113665408,0.00308064087030892,0.0010240435507606156,6.887537856652637,0.0,0.9992465838167532,12.936598651239269,8.758087235270068,0.006517982110381126,0.0026769593823701143,0.0038410224951803684,0.0009846508037298918,8.750584602355957,0.0,0.9988676309585571,13.153019905090332
60,0.01,0.008,2.068599325433117,0.0032662832034014953,0.001498864330231219,0.0017674188698809,0.0009946952238152633,6.8844099325981425,0.0,0.9995585085425974,13.237053735250337,8.747339874738827,0.0020136991515755653,0.0008356489124707878,0.0011780501808971167,0.00098527898080647,8.744340896606445,0.0,0.9997504949569702,13.724658012390137
61,0.01,0.008,2.075223732346106,0.011651016982313456,0.0017674324447083166,0.009883584818489282,0.000992440642315336,6.878542365840378,0.0,0.9979221060762241,14.566319934273235,8.76158683898393,0.007259693928062916,0.0028446209616959095,0.004415072966367006,0.0009578136960044503,8.753369331359863,0.0,0.9989444017410278,14.621045112609863
62,0.01,0.008,2.0958709195439296,0.029689776553275836,0.004420105260350634,0.025269671212836037,0.0009454677133999436,6.887238593886467,0.0,0.9928881301926746,13.044768490428128,8.79784354311414,0.045441463589668274,0.007526377681642771,0.03791508451104164,0.0009582166094332933,8.751443862915039,0.0,0.9864118099212646,12.414844512939453
63,0.01,0.008,2.095745943980955,0.029558826783667398,0.007490211570319658,0.02206861535064345,0.0009805369880210599,6.887257326440085,0.0,0.9928737334010056,12.744074971435698,8.7787969969213,0.02593265101313591,0.01973830536007881,0.006194345653057098,0.000998958945274353,8.75186538696289,0.0,0.9977928996086121,13.04236888885498
64,0.01,0.008,2.0836477323597715,0.017974814569408245,0.012044283165539219,0.00593053134895074,0.0009754008178185004,6.885543621728695,0.0,0.9983971905356835,13.299269451263203,8.813175939663779,0.06013485789299011,0.04108267277479172,0.019052185118198395,0.0009506276692263782,8.752090454101562,0.0,0.9942039251327515,13.445143699645996
65,0.01,0.008,2.081526285307413,0.016310731969609013,0.007563363255003893,0.008747368547562006,0.0009570676517038988,6.884019777874396,0.0,0.9971350973302667,13.675875394291609,8.795790895470418,0.0464717335999012,0.0038203841540962458,0.04265134781599045,0.0009356398368254304,8.748383522033691,0.0,0.9871987104415894,13.804670333862305
66,0.01,0.008,2.08167505293572,0.01631081425779355,0.006887257540786149,0.009423556813114398,0.0009121144363766477,6.884516813245393,0.0,0.9969191499951431,13.734735812250461,8.757179573294707,0.009499810636043549,0.006747232284396887,0.002752578817307949,0.0009041355224326253,8.74677562713623,0.0,0.999405026435852,13.611618041992188
67,0.01,0.008,2.070552971204903,0.006420562579239323,0.0026563755602687965,0.0037641869697728966,0.0009121045904149386,6.880410610311447,0.0,0.9989250621573053,14.040162965179368,8.767358005454298,0.021524587646126747,0.004368843976408243,0.01715574413537979,0.0008726328960619867,8.74496078491211,0.0,0.9927068948745728,14.625078201293945
68,0.01,0.008,2.0701236877160225,0.006445457893412295,0.003189645320604983,0.003255812599980421,0.0008689811241845039,6.878898171886473,0.0,0.9990690275843664,14.510628967378883,8.743021089991089,0.002664395608007908,0.0014020961243659258,0.001262299483641982,0.0008585559553466737,8.739498138427734,0.0,0.9996929168701172,15.00876522064209
69,0.01,0.008,2.068358053739299,0.0055222294524458464,0.002137930742842523,0.003384298672991134,0.0008516959163545647,6.876090792531756,0.0,0.9989922453788926,15.569313377361626,8.749736070167273,0.005569150671362877,0.0026488271541893482,0.002920323284342885,0.0008636205457150936,8.743303298950195,0.0,0.9995585680007935,14.976482391357422
70,0.01,0.008,2.0716078298976437,0.008851227421469127,0.004108502660564511,0.004742724838133453,0.0008812159205745696,6.875825597261621,0.0,0.9985027644206617,15.207584128040061,8.757232778414618,0.013909846544265747,0.011529697105288506,0.002380149904638529,0.0008684030617587268,8.742454528808594,0.0,0.999347448348999,15.646774291992188
71,0.01,0.008,2.0717055437312957,0.009969792275000776,0.007391585662951853,0.0025782065434010668,0.0008666998731356837,6.872423384054873,0.0,0.9993521578481801,16.176587289908593,8.748998911411036,0.012206132523715496,0.009060399606823921,0.003145732916891575,0.0008508919854648411,8.735941886901855,0.0,0.9989635944366455,16.55171775817871
72,0.01,0.008,2.0847057684047803,0.02145625267141208,0.01508266123638692,0.006373591402989494,0.0008479846339370753,6.877469717724025,0.0,0.9979940881307353,15.136978189248126,8.750916439748835,0.011548449285328388,0.009402266703546047,0.0021461823489516973,0.0008511829073540866,8.738516807556152,0.0,0.9995009899139404,15.010031700134277
73,0.01,0.008,2.068524204249464,0.0063194932166660885,0.003391871346945643,0.0029276218036468843,0.0008620254345597466,6.873986633169563,0.0,0.999256182068396,15.586277043204342,8.752718408126384,0.015635333955287933,0.0033665169030427933,0.012268817983567715,0.0008312431164085865,8.736251831054688,0.0,0.9960079789161682,15.635907173156738
74,0.01,0.008,2.097247478417155,0.0342273314092171,0.006794211597991901,0.02743312031836123,0.0008036027438206374,6.876706712661855,0.0,0.9900376234359178,15.253485494515234,8.785409132309724,0.04359153285622597,0.008639835752546787,0.034951698035001755,0.0007792770047672093,8.74103832244873,0.0,0.9891754984855652,15.399457931518555
75,0.01,0.008,2.086004568845107,0.02247686713306961,0.008139956953045192,0.014336910136833476,0.0008001382382877208,6.878398774589895,0.0,0.9954171157293297,15.374603505802389,8.744103103643283,0.006301491521298885,0.004200949799269438,0.0021005417220294476,0.0008087761234492064,8.736992835998535,0.0,0.9996737241744995,15.758281707763672
76,0.01,0.008,2.0808296171394556,0.018486973525228607,0.004676203759437478,0.013810769773800045,0.0008266870463289851,6.874447624572079,0.0,0.9958490105460258,16.107599089713883,8.747914683015551,0.009584028273820877,0.006312019657343626,0.0032720088493078947,0.0007999464287422597,8.737530708312988,0.0,0.9993282556533813,15.356752395629883
77,0.01,0.008,2.067254257143569,0.005735940348553753,0.0025679842391307635,0.003167956117574922,0.0008133812465691248,6.871700292723185,0.0,0.9992273878992629,15.911626633027847,8.740544905362185,0.0032315682619810104,0.001343862502835691,0.0018877058755606413,0.0008259484893642366,8.73648738861084,0.0,0.9996545314788818,17.058231353759766
78,0.01,0.008,2.062356823199504,0.002528538786707771,0.0012283598974402034,0.0013001789064295316,0.0007963845179089018,6.866067452864214,0.0,0.9997792548570937,17.766874917894967,8.73811035300605,0.0023271110840141773,0.0009344774880446494,0.001392633537761867,0.0007769095245748758,8.735006332397461,0.0,0.9997888803482056,18.340190887451172
79,0.01,0.008,2.0718889910114484,0.012243805828456212,0.007409366570797541,0.004834439288550205,0.0007587688842316956,6.865458377163299,0.0,0.9983108119824009,18.17757236283886,8.749574208050035,0.014180479571223259,0.004278764594346285,0.009901714511215687,0.0007259504636749625,8.734667778015137,0.0,0.9952978491783142,17.7514705657959
80,0.01,0.008,2.070424196175334,0.009390404186479254,0.0049445862333800565,0.004445817959963983,0.0007631191918031479,6.8700869534466715,0.0,0.9985555524615164,16.957971722839506,8.739292836922687,0.002676779869943857,0.0014580159913748503,0.001218763762153685,0.0007657228852622211,8.73585033416748,0.0,0.9997313022613525,17.3052921295166
81,0.01,0.008,2.0615470298092253,0.0023850761714370814,0.0014516326163481253,0.0009334435446487616,0.0007646617606048831,6.863847444332788,0.0,0.9998512361793612,18.137748479257343,8.73354592785472,0.0018182373605668545,0.0008350235875695944,0.00098321377299726,0.0007420490146614611,8.730985641479492,0.0,0.999884843826294,18.699628829956055
82,0.01,0.008,2.0597708781755526,0.0017378330493863004,0.0009583602409125638,0.0007794727868782654,0.0007625064316047791,6.860084415360809,0.0,0.9998944268472657,19.31532676565559,8.72600500745466,0.0016081887297332287,0.00088756054174155,0.0007206282461993396,0.0007582841790281236,8.723638534545898,0.0,0.999884843826294,19.726581573486328
83,0.01,0.008,2.068795262742101,0.010590900550310383,0.0033351785723000986,0.007255722050090533,0.00074939691866073,6.860655827955767,0.0,0.9978837158521797,19.579208495868805,8.739635394711513,0.01194651797413826,0.008328703232109547,0.003617814276367426,0.0007496753823943436,8.72693920135498,0.0,0.9990211725234985,18.594722747802734
84,0.01,0.008,2.1450021530545023,0.08524784751474418,0.009914307085069523,0.0753335412637461,0.000756179055923262,6.865822253121791,0.0,0.9912133377951544,18.61770742824095,8.748651665286161,0.013995926827192307,0.009932535700500011,0.004063391126692295,0.0007241970160976052,8.733931541442871,0.0,0.9990979433059692,18.007246017456055
85,0.01,0.008,2.1004158686068486,0.03880798018535173,0.006278071661207468,0.03252990821637305,0.0007339807132005014,6.872001557736783,0.0,0.990133600387292,16.89000259511887,8.765456863155123,0.02896846830844879,0.009636779315769672,0.019331689924001694,0.0007267523906193674,8.735761642456055,0.0,0.9941655397415161,16.84398651123047
