step,mloss,gloss,loss
284.0,0.0887,0.4408,0.5295000000000001
285.0,0.0485,0.4156,0.4641
286.0,0.0145,0.3745,0.389
287.0,0.0562,0.3912,0.4474
288.0,0.0373,0.4083,0.4456
289.0,0.0425,0.4047,0.4472
290.0,0.0357,0.3947,0.4304
291.0,0.0465,0.3749,0.4214
292.0,0.0428,0.3779,0.4207
293.0,0.088,0.377,0.46499999999999997
294.0,0.0432,0.3701,0.4133
295.0,0.0397,0.3722,0.4119
296.0,0.1866,0.3618,0.5484
297.0,0.082,0.3964,0.4784
298.0,0.0508,0.3704,0.4212
299.0,0.0701,0.3587,0.4288
300.0,0.0554,0.3637,0.41910000000000003
301.0,0.0545,0.3631,0.41759999999999997
302.0,0.0875,0.374,0.4615
303.0,0.043,0.3625,0.40549999999999997
304.0,0.0608,0.3633,0.42410000000000003
305.0,0.0318,0.3752,0.407
306.0,0.04,0.359,0.39899999999999997
307.0,0.0781,0.3739,0.452
308.0,0.0349,0.3475,0.38239999999999996
309.0,0.0547,0.3531,0.40780000000000005
310.0,0.0794,0.359,0.4384
311.0,0.0583,0.3556,0.41390000000000005
312.0,0.1538,0.3769,0.5307
313.0,0.0532,0.3762,0.4294
314.0,0.0431,0.3674,0.4105
315.0,0.0834,0.3712,0.4546
316.0,0.063,0.3511,0.4141
317.0,0.0663,0.3676,0.43389999999999995
318.0,0.0646,0.3763,0.4409
319.0,0.0539,0.336,0.3899
320.0,0.0613,0.3463,0.4076
321.0,0.035,0.3766,0.41159999999999997
322.0,0.0642,0.3434,0.40759999999999996
323.0,0.0681,0.3428,0.4109
324.0,0.0666,0.3576,0.42419999999999997
325.0,0.2618,0.3736,0.6354
326.0,0.0535,0.3629,0.4164
327.0,0.0569,0.3715,0.4284
328.0,0.0619,0.3883,0.4502
329.0,0.0452,0.3678,0.41300000000000003
330.0,0.0989,0.3635,0.4624
331.0,0.0669,0.3384,0.4053
332.0,0.0301,0.3534,0.3835
333.0,0.0571,0.3488,0.4059
334.0,0.0361,0.351,0.3871
335.0,0.0664,0.3547,0.42110000000000003
336.0,0.0412,0.3415,0.38270000000000004
337.0,0.0656,0.3648,0.4304
338.0,0.0605,0.3601,0.4206
339.0,0.0194,0.3552,0.37460000000000004
340.0,0.05,0.3772,0.42719999999999997
341.0,0.0237,0.345,0.36869999999999997
342.0,0.0817,0.3695,0.4512
343.0,0.0454,0.349,0.3944
344.0,0.0221,0.3739,0.396
345.0,0.0574,0.3298,0.3872
346.0,0.0538,0.3482,0.402
347.0,0.0493,0.4116,0.46090000000000003
348.0,0.079,0.3632,0.44220000000000004
349.0,0.0302,0.3601,0.3903
350.0,0.0622,0.3665,0.42869999999999997
351.0,0.0366,0.3427,0.3793
352.0,0.0159,0.3679,0.38380000000000003
353.0,0.0564,0.382,0.4384
354.0,0.083,0.3601,0.4431
355.0,0.0739,0.3432,0.4171
356.0,0.0703,0.3431,0.4134
357.0,0.0729,0.3459,0.4188
358.0,0.0611,0.3416,0.4027
359.0,0.0357,0.3301,0.3658
360.0,0.0508,0.3574,0.4082
361.0,0.0604,0.352,0.4124
362.0,0.0384,0.3561,0.3945
363.0,0.1053,0.3584,0.4637
364.0,0.0884,0.3504,0.43879999999999997
365.0,0.0712,0.3335,0.4047
366.0,0.0559,0.3356,0.3915
367.0,0.0524,0.3664,0.4188
368.0,0.0163,0.3545,0.37079999999999996
369.0,0.0422,0.3536,0.39580000000000004
370.0,0.0833,0.3264,0.4097
371.0,0.0229,0.3517,0.3746
372.0,0.0613,0.3456,0.40690000000000004
373.0,0.0514,0.344,0.3954
374.0,0.0456,0.3208,0.36639999999999995
375.0,0.0382,0.3307,0.3689
376.0,0.0405,0.345,0.38549999999999995
377.0,0.0436,0.3318,0.37539999999999996
378.0,0.0857,0.334,0.4197
379.0,0.053,0.3276,0.3806
380.0,0.0835,0.3057,0.38920000000000005
381.0,0.0312,0.3407,0.3719
382.0,0.0376,0.3277,0.3653
383.0,0.0727,0.3289,0.4016
384.0,0.0432,0.3247,0.3679
385.0,0.0408,0.3084,0.3492
386.0,0.064,0.3347,0.3987
387.0,0.0691,0.3233,0.39239999999999997
388.0,0.044,0.3355,0.3795
389.0,0.1649,0.3446,0.5095000000000001
390.0,0.0506,0.324,0.3746
391.0,0.0454,0.3487,0.3941
392.0,0.0309,0.3304,0.3613
393.0,0.0988,0.3316,0.4304
394.0,0.0314,0.3447,0.3761
395.0,0.1609,0.3493,0.5102
396.0,0.0295,0.3255,0.355
397.0,0.0456,0.3077,0.35329999999999995
398.0,0.0512,0.3226,0.3738
399.0,0.0379,0.3379,0.37579999999999997
400.0,0.0528,0.3363,0.3891
401.0,0.0624,0.3237,0.3861
402.0,0.0403,0.3292,0.3695
403.0,0.0336,0.326,0.35960000000000003
404.0,0.045,0.3101,0.35509999999999997
405.0,0.0339,0.3049,0.3388
406.0,0.0214,0.3132,0.33459999999999995
407.0,0.088,0.3367,0.42469999999999997
408.0,0.0992,0.3071,0.4063
409.0,0.0513,0.3322,0.3835
410.0,0.0349,0.3166,0.3515
411.0,0.0833,0.3387,0.422
