step,mloss,gloss,loss
162.0,1.0033,1.0273,2.0306
163.0,1.0488,0.9939,2.0427
164.0,1.0685,1.0016,2.0701
165.0,1.0631,0.9867,2.0498
166.0,1.0156,1.0158,2.0314
167.0,0.9982,0.9808,1.979
168.0,1.0179,0.9914,2.0093
169.0,1.0122,1.0238,2.036
170.0,0.9684,0.9766,1.945
171.0,1.0358,1.0468,2.0826000000000002
172.0,1.0599,0.9919,2.0518
173.0,0.9822,1.0041,1.9863
174.0,1.0542,0.9942,2.0484
175.0,1.0062,1.0376,2.0438
176.0,1.0602,1.0635,2.1237
177.0,1.0245,0.9858,2.0103
178.0,1.0098,0.9868,1.9966
179.0,1.0058,1.0154,2.0212000000000003
180.0,1.0242,0.9562,1.9804
181.0,1.131,0.9896,2.1206
182.0,1.0969,1.0371,2.134
183.0,1.1742,0.9876,2.1618
184.0,1.0472,1.0094,2.0566
185.0,1.0651,1.0109,2.0759999999999996
186.0,1.0073,0.9816,1.9889000000000001
187.0,1.006,1.021,2.027
188.0,0.9933,0.9821,1.9754
189.0,0.9769,0.9955,1.9724
190.0,1.0802,1.0012,2.0814000000000004
191.0,0.977,0.9616,1.9386
192.0,0.9767,1.0455,2.0222
193.0,1.0175,0.9831,2.0006
194.0,1.1075,0.9644,2.0719
195.0,0.9796,1.0545,2.0341
196.0,1.0702,0.9823,2.0525
197.0,0.9836,1.067,2.0506
198.0,0.994,0.9852,1.9792
199.0,1.0212,1.0207,2.0419
200.0,1.0588,0.9644,2.0232
201.0,1.0466,1.0599,2.1065
202.0,1.0052,1.0425,2.0477
203.0,0.8916,0.987,1.8786
204.0,0.9913,0.9648,1.9561
205.0,1.0027,1.033,2.0357
206.0,1.0203,1.0011,2.0214
207.0,1.0252,1.0045,2.0297
208.0,1.177,0.9837,2.1607000000000003
209.0,1.2488,0.9934,2.2422
210.0,1.0268,1.0228,2.0496
211.0,0.8995,1.0116,1.9111
212.0,1.0048,1.0107,2.0155
213.0,0.9878,0.9991,1.9868999999999999
214.0,1.0593,1.0419,2.1012
215.0,1.013,1.0022,2.0152
216.0,0.9737,0.9767,1.9504000000000001
217.0,1.0032,0.9386,1.9418000000000002
218.0,1.0471,0.967,2.0141
219.0,1.0102,1.0066,2.0168
220.0,0.993,0.9537,1.9466999999999999
221.0,1.0092,1.0548,2.064
222.0,1.041,0.9809,2.0219
223.0,1.0528,0.9696,2.0224
224.0,1.0135,1.0519,2.0654000000000003
225.0,1.0355,0.9781,2.0136000000000003
226.0,0.9981,0.9425,1.9405999999999999
227.0,0.9753,0.9707,1.946
228.0,1.0318,0.9626,1.9944000000000002
229.0,1.0092,0.9297,1.9389
230.0,0.9531,1.001,1.9541
231.0,1.0407,1.0186,2.0593
232.0,1.0464,1.0216,2.068
233.0,0.9743,0.9729,1.9472
234.0,0.9924,0.9568,1.9491999999999998
235.0,1.0472,0.9552,2.0023999999999997
236.0,1.0285,1.0379,2.0664
237.0,1.0278,1.044,2.0718
238.0,0.924,0.9673,1.8913000000000002
239.0,1.0,1.0002,2.0002
240.0,0.9873,0.9912,1.9785
241.0,1.0245,0.9927,2.0172
242.0,0.917,0.9952,1.9122
243.0,0.9552,1.0254,1.9806000000000001
244.0,1.0489,0.9918,2.0407
245.0,1.0183,0.9779,1.9962
246.0,0.8972,0.9547,1.8519
247.0,0.8091,0.9976,1.8067000000000002
248.0,0.9848,0.9599,1.9447
249.0,1.0844,1.0035,2.0879000000000003
250.0,0.9418,1.0269,1.9687
251.0,0.9781,1.0275,2.0056000000000003
252.0,1.0258,0.9665,1.9923000000000002
253.0,1.0991,0.9492,2.0483000000000002
254.0,1.135,0.9807,2.1157
255.0,1.0796,0.9596,2.0392
256.0,1.0189,0.9499,1.9687999999999999
257.0,1.0668,0.9782,2.045
258.0,0.9764,0.9294,1.9058000000000002
259.0,1.0114,1.0223,2.0337
